protein 1,ABC1-A3DCU1,ABC1-C1DS84,ABC1-F0R9C2,ABC1-O05693,ABC1-O53645,ABC1-O67184,ABC1-O75027,ABC1-O85350,ABC1-P18770,ABC1-P23596,ABC1-P63391,ABC1-P73239,ABC1-Q03024,ABC1-Q1LRE9,ABC1-Q53368,ABC1-Q54456,ABC1-Q72J04,ABC1-Q88RG3,ABC1-Q8T9W4,ABC1-Q9LVM1,ABC1-Q9NP58,ABC1-Q9RHT2,ABC1-Q9XUJ1,ABC1-Q9Z3C5,ABC1-Q9ZG94,ABC2a-A8GZV2,ABC2a-AKM77948,ABC2a-B3FHE0,ABC2a-B5YBB1,ABC2a-B8D1W5,ABC2a-D1GQ17,ABC2a-E8R694,ABC2a-F8FLY7,ABC2a-J8ABC0,ABC2a-O30385,ABC2a-P24586,ABC2a-P42332,ABC2a-P42954,ABC2a-P46903,ABC2a-P50332,ABC2a-P72884,ABC2a-P94440,ABC2a-Q18BL2,ABC2a-Q1D3I3,ABC2a-Q48476,ABC2a-Q50863,ABC2a-Q53716,ABC2a-Q6E7E8,ABC2a-Q8IUA7,ABC2a-Q9I3V8,ABC2b-A4HWI7,ABC2b-A8WEV1,ABC2b-A9SCA8,ABC2b-A9YWR6,ABC2b-D3GE74,ABC2b-G7LE38,ABC2b-H9BZ66,ABC2b-I0DHI9,ABC2b-P10090,ABC2b-P25371,ABC2b-P45844,ABC2b-Q11180,ABC2b-Q55DW4,ABC2b-Q84TH5,ABC2b-Q8RXN0,ABC2b-Q9C6W5,ABC2b-Q9C8J8,ABC2b-Q9C8K2,ABC2b-Q9FNB5,ABC2b-Q9H221,ABC2b-Q9H222,ABC2b-Q9M2V7,ABC2b-Q9M3D6,ABC2b-Q9UNQ0,ABC2b-S6BKX3,ABC3-A3MWP1,ABC3-A8TDW7,ABC3-B2J284,ABC3-B8GHI2,ABC3-D6ZUW6,ABC3-E6N374,ABC3-N9J6M5,ABC3-O31711,ABC3-O34392,ABC3-O34697,ABC3-OLS17115,ABC3-OLS22653,ABC3-P75831,ABC3-Q03RZ6,ABC3-Q58206,ABC3-Q73MJ2,ABC3-Q8DQF8,ABC3-Q8RKC1,ABC3-Q8TM30,ABC3-Q8VUH2,ABC3-Q8Y5F0,ABC3-Q973J6,ABC3-Q9RL74,ABC3-RCX16582,ABC3-RDE13438
ABC1-Q9ZG94,0.4124087591240876,0.7518248175182481,0.4197080291970803,0.6386861313868614,0.43795620437956206,0.6277372262773723,0.40875912408759124,0.6459854014598541,0.4562043795620438,0.6240875912408759,0.3905109489051095,0.4233576642335766,0.6824817518248175,0.4343065693430657,0.49635036496350365,0.7043795620437956,0.35839416058394163,0.4306569343065693,0.36496350364963503,0.4197080291970803,0.44525547445255476,0.6970802919708029,0.4489051094890511,0.6094890510948905,0.0,0.20255474452554745,0.19124087591240876,0.16167883211678832,0.21496350364963504,0.18832116788321168,0.11386861313868613,0.1927007299270073,0.21350364963503649,0.21094890510948905,0.20802919708029197,0.08978102189781022,0.2094890510948905,0.14890510948905109,0.2094890510948905,0.21788321167883212,0.1208029197080292,0.20802919708029197,0.23905109489051096,0.13759124087591243,0.13065693430656933,0.13759124087591243,0.14890510948905109,0.14489051094890512,0.21642335766423357,0.15474452554744525,0.15583941605839416,0.172992700729927,0.16313868613138688,0.18138686131386864,0.2208029197080292,0.21934306569343065,0.20109489051094892,0.1364963503649635,0.19525547445255476,0.20656934306569344,0.20109489051094892,0.22335766423357664,0.18832116788321168,0.17992700729927005,0.19124087591240876,0.15729927007299271,0.16021897810218977,0.14890510948905109,0.21094890510948905,0.17153284671532848,0.21350364963503649,0.20364963503649633,0.1937956204379562,0.1208029197080292,0.17007299270072992,0.19671532846715328,0.2124087591240876,0.2124087591240876,0.21350364963503649,0.22773722627737225,0.23175182481751824,0.19963503649635037,0.2587591240875913,0.24598540145985404,0.24452554744525548,0.2248175182481752,0.16167883211678832,0.24890510948905112,0.2291970802919708,0.20802919708029197,0.2248175182481752,0.1927007299270073,0.19671532846715328,0.19525547445255476,0.27262773722627737,0.24051094890510952,0.23467153284671532,0.23613138686131388,0.1937956204379562,0.2124087591240876
ABC2a-A8GZV2,0.26277372262773724,0.24598540145985404,0.20109489051094892,0.21350364963503649,0.2218978102189781,0.23175182481751824,0.22773722627737225,0.22773722627737225,0.17153284671532848,0.23613138686131388,0.16021897810218977,0.2248175182481752,0.20255474452554745,0.23175182481751824,0.172992700729927,0.2248175182481752,0.18138686131386864,0.15182481751824817,0.20109489051094892,0.21496350364963504,0.23467153284671532,0.21788321167883212,0.23759124087591238,0.20109489051094892,0.2291970802919708,0.0,0.3091240875912409,0.2656934306569343,0.3905109489051095,0.34854014598540145,0.21788321167883212,0.39416058394160586,0.39416058394160586,0.39416058394160586,0.40145985401459855,0.23905109489051096,0.3759124087591241,0.2697080291970803,0.3722627737226277,0.31496350364963505,0.29927007299270075,0.3686131386861314,0.36423357664233574,0.26131386861313866,0.283941605839416,0.26131386861313866,0.32627737226277376,0.2952554744525548,0.34306569343065696,0.27262773722627737,0.18138686131386864,0.21094890510948905,0.2051094890510949,0.18686131386861315,0.19963503649635037,0.25291970802919705,0.1897810218978102,0.18284671532846716,0.2248175182481752,0.17554744525547447,0.1686131386861314,0.22773722627737225,0.23175182481751824,0.2124087591240876,0.2051094890510949,0.22773722627737225,0.23759124087591238,0.24306569343065693,0.21642335766423357,0.2124087591240876,0.25437956204379564,0.20364963503649633,0.2248175182481752,0.20656934306569344,0.2094890510948905,0.27262773722627737,0.2124087591240876,0.23905109489051096,0.20364963503649633,0.24598540145985404,0.28832116788321166,0.20802919708029197,0.22773722627737225,0.2587591240875913,0.2124087591240876,0.24051094890510952,0.2124087591240876,0.20656934306569344,0.23321167883211677,0.2051094890510949,0.21788321167883212,0.23467153284671532,0.23613138686131388,0.18284671532846716,0.25437956204379564,0.28686131386861313,0.18138686131386864,0.2598540145985402,0.26423357664233577,0.2671532846715329
ABC2a-AKM77948,0.19525547445255476,0.20109489051094892,0.17445255474452553,0.1208029197080292,0.19525547445255476,0.21350364963503649,0.1645985401459854,0.19525547445255476,0.23467153284671532,0.1897810218978102,0.18832116788321168,0.16313868613138688,0.15328467153284672,0.17554744525547447,0.14489051094890512,0.16715328467153284,0.1897810218978102,0.13357664233576644,0.18138686131386864,0.17445255474452553,0.1981751824817518,0.1645985401459854,0.17846715328467153,0.15328467153284672,0.17153284671532848,0.27262773722627737,0.0,0.21094890510948905,0.27956204379562044,0.25583941605839416,0.2094890510948905,0.32335766423357665,0.34306569343065696,0.277007299270073,0.27846715328467153,0.22335766423357664,0.2854014598540146,0.23467153284671532,0.3302919708029197,0.27846715328467153,0.26131386861313866,0.2952554744525548,0.2854014598540146,0.23905109489051096,0.20802919708029197,0.23905109489051096,0.32883211678832114,0.2587591240875913,0.2572992700729927,0.23613138686131388,0.15583941605839416,0.14489051094890512,0.20656934306569344,0.15583941605839416,0.16715328467153284,0.23467153284671532,0.20656934306569344,0.17153284671532848,0.20656934306569344,0.15182481751824817,0.16167883211678832,0.19525547445255476,0.17445255474452553,0.23321167883211677,0.20656934306569344,0.18394160583941604,0.19671532846715328,0.23175182481751824,0.17007299270072992,0.21642335766423357,0.23321167883211677,0.17445255474452553,0.18832116788321168,0.15729927007299271,0.1981751824817518,0.20656934306569344,0.1927007299270073,0.19963503649635037,0.18832116788321168,0.22335766423357664,0.2218978102189781,0.18832116788321168,0.21934306569343065,0.20802919708029197,0.21788321167883212,0.23321167883211677,0.177007299270073,0.21094890510948905,0.14890510948905109,0.15328467153284672,0.20109489051094892,0.19963503649635037,0.17153284671532848,0.2218978102189781,0.2248175182481752,0.21788321167883212,0.1854014598540146,0.18394160583941604,0.2124087591240876,0.24744525547445254
ABC2a-B3FHE0,0.15729927007299271,0.13065693430656933,0.14051094890510948,0.13759124087591243,0.10693430656934307,0.13211678832116788,0.13503649635036497,0.13065693430656933,0.13905109489051096,0.16021897810218977,0.09963503649635037,0.1251824817518248,0.1208029197080292,0.11386861313868613,0.15182481751824817,0.15729927007299271,0.10547445255474452,0.13905109489051096,0.12226277372262774,0.11386861313868613,0.1251824817518248,0.14343065693430657,0.13065693430656933,0.13065693430656933,0.16313868613138688,0.2291970802919708,0.21094890510948905,0.0,0.23759124087591238,0.19124087591240876,0.3795620437956204,0.2218978102189781,0.22773722627737225,0.20364963503649633,0.15729927007299271,0.5,0.20255474452554745,0.38686131386861317,0.25291970802919705,0.18284671532846716,0.3529197080291971,0.2208029197080292,0.20364963503649633,0.35693430656934305,0.3613138686131387,0.35693430656934305,0.19963503649635037,0.3554744525547445,0.15583941605839416,0.3164233576642336,0.09124087591240876,0.1124087591240876,0.10948905109489052,0.10401459854014598,0.12372262773722627,0.12226277372262774,0.09817518248175182,0.08138686131386862,0.1010948905109489,0.09562043795620438,0.11934306569343067,0.13211678832116788,0.09416058394160584,0.09708029197080292,0.07737226277372262,0.08722627737226277,0.08284671532846716,0.08978102189781022,0.09562043795620438,0.1124087591240876,0.11678832116788321,0.1010948905109489,0.11386861313868613,0.08576642335766424,0.10802919708029197,0.13759124087591243,0.17846715328467153,0.13759124087591243,0.1364963503649635,0.13211678832116788,0.172992700729927,0.1251824817518248,0.13759124087591243,0.16167883211678832,0.12773722627737227,0.13503649635036497,0.1364963503649635,0.1178832116788321,0.13905109489051096,0.13759124087591243,0.13211678832116788,0.14051094890510948,0.13357664233576644,0.14489051094890512,0.17846715328467153,0.16167883211678832,0.13759124087591243,0.14489051094890512,0.16167883211678832,0.16167883211678832
ABC2a-B5YBB1,0.22627737226277372,0.25583941605839416,0.19525547445255476,0.1897810218978102,0.19671532846715328,0.22627737226277372,0.19525547445255476,0.20656934306569344,0.2503649635036496,0.2218978102189781,0.18686131386861315,0.22773722627737225,0.2218978102189781,0.21094890510948905,0.1854014598540146,0.2094890510948905,0.18284671532846716,0.18138686131386864,0.2051094890510949,0.19525547445255476,0.23467153284671532,0.2124087591240876,0.19963503649635037,0.19525547445255476,0.19525547445255476,0.3386861313868613,0.27956204379562044,0.23759124087591238,0.0,0.583941605839416,0.22773722627737225,0.34306569343065696,0.3905109489051095,0.44525547445255476,0.34854014598540145,0.20364963503649633,0.44525547445255476,0.2094890510948905,0.4233576642335766,0.3759124087591241,0.2598540145985402,0.43795620437956206,0.35839416058394163,0.2697080291970803,0.24890510948905112,0.2697080291970803,0.3175182481751825,0.23759124087591238,0.25437956204379564,0.2248175182481752,0.14744525547445256,0.16313868613138688,0.1645985401459854,0.26277372262773724,0.23175182481751824,0.283941605839416,0.15875912408759124,0.16715328467153284,0.13065693430656933,0.145985401459854,0.2248175182481752,0.177007299270073,0.21496350364963504,0.21788321167883212,0.1686131386861314,0.21642335766423357,0.15583941605839416,0.15583941605839416,0.17554744525547447,0.1927007299270073,0.19124087591240876,0.17153284671532848,0.19671532846715328,0.17153284671532848,0.1854014598540146,0.32627737226277376,0.33175182481751825,0.2514598540145986,0.29087591240875915,0.2740875912408759,0.31897810218978107,0.2952554744525548,0.31897810218978107,0.31897810218978107,0.29781021897810217,0.32043795620437954,0.23905109489051096,0.25583941605839416,0.277007299270073,0.28832116788321166,0.32043795620437954,0.3218978102189781,0.26277372262773724,0.28686131386861313,0.2923357664233576,0.27846715328467153,0.31204379562043794,0.3164233576642336,0.30510948905109486,0.32627737226277376
ABC2a-B8D1W5,0.28248175182481755,0.23321167883211677,0.23065693430656936,0.18284671532846716,0.20364963503649633,0.20109489051094892,0.24051094890510952,0.20255474452554745,0.20109489051094892,0.14343065693430657,0.18832116788321168,0.24598540145985404,0.21642335766423357,0.1937956204379562,0.16313868613138688,0.19963503649635037,0.19671532846715328,0.15474452554744525,0.2124087591240876,0.20656934306569344,0.1937956204379562,0.1897810218978102,0.19963503649635037,0.17153284671532848,0.16313868613138688,0.2952554744525548,0.25583941605839416,0.19124087591240876,0.583941605839416,0.0,0.16313868613138688,0.31897810218978107,0.3445255474452555,0.39416058394160586,0.3722627737226277,0.1897810218978102,0.40875912408759124,0.20109489051094892,0.40145985401459855,0.3543795620437956,0.277007299270073,0.39416058394160586,0.36423357664233574,0.2514598540145986,0.21350364963503649,0.2514598540145986,0.28832116788321166,0.23759124087591238,0.27956204379562044,0.19963503649635037,0.1291970802919708,0.16167883211678832,0.1645985401459854,0.23905109489051096,0.20109489051094892,0.25437956204379564,0.17007299270072992,0.18394160583941604,0.13905109489051096,0.15474452554744525,0.23759124087591238,0.1645985401459854,0.21094890510948905,0.18832116788321168,0.13905109489051096,0.21642335766423357,0.145985401459854,0.15182481751824817,0.1686131386861314,0.17992700729927005,0.18832116788321168,0.17007299270072992,0.2094890510948905,0.18138686131386864,0.18686131386861315,0.2656934306569343,0.27116788321167884,0.25291970802919705,0.283941605839416,0.2503649635036496,0.3175182481751825,0.23175182481751824,0.2697080291970803,0.3135036496350365,0.2697080291970803,0.31496350364963505,0.2697080291970803,0.2514598540145986,0.25437956204379564,0.2923357664233576,0.25437956204379564,0.25437956204379564,0.26277372262773724,0.2854014598540146,0.23759124087591238,0.2697080291970803,0.3332116788321168,0.2671532846715329,0.3091240875912409,0.3332116788321168
ABC2a-D1GQ17,0.141970802919708,0.12664233576642336,0.1010948905109489,0.09963503649635037,0.10802919708029197,0.10802919708029197,0.08868613138686132,0.07992700729927006,0.16715328467153284,0.12773722627737227,0.11532846715328468,0.13759124087591243,0.10693430656934307,0.13503649635036497,0.11386861313868613,0.10948905109489052,0.14744525547445256,0.09817518248175182,0.1251824817518248,0.08722627737226277,0.09708029197080292,0.145985401459854,0.10693430656934307,0.08284671532846716,0.11532846715328468,0.19124087591240876,0.2094890510948905,0.3795620437956204,0.22773722627737225,0.16313868613138688,0.0,0.21350364963503649,0.2291970802919708,0.16569343065693432,0.15583941605839416,0.3302919708029197,0.1897810218978102,0.5656934306569343,0.23759124087591238,0.19525547445255476,0.3613138686131387,0.18832116788321168,0.22627737226277372,0.40145985401459855,0.4343065693430657,0.40145985401459855,0.24452554744525548,0.3759124087591241,0.17992700729927005,0.42700729927007297,0.08722627737226277,0.08722627737226277,0.10547445255474452,0.09708029197080292,0.10693430656934307,0.14343065693430657,0.1010948905109489,0.07445255474452554,0.12773722627737227,0.07883211678832118,0.10802919708029197,0.10547445255474452,0.08284671532846716,0.11678832116788321,0.10547445255474452,0.13759124087591243,0.12664233576642336,0.1178832116788321,0.10802919708029197,0.10693430656934307,0.1178832116788321,0.11094890510948904,0.1291970802919708,0.08722627737226277,0.14343065693430657,0.17445255474452553,0.20656934306569344,0.15036496350364964,0.17992700729927005,0.1208029197080292,0.1897810218978102,0.15583941605839416,0.17846715328467153,0.20255474452554745,0.1010948905109489,0.17554744525547447,0.17007299270072992,0.14489051094890512,0.13065693430656933,0.17153284671532848,0.16021897810218977,0.1937956204379562,0.13759124087591243,0.177007299270073,0.15036496350364964,0.14890510948905109,0.20255474452554745,0.10948905109489052,0.18832116788321168,0.15474452554744525
ABC2a-E8R694,0.23905109489051096,0.2208029197080292,0.18832116788321168,0.16313868613138688,0.23467153284671532,0.23065693430656936,0.17554744525547447,0.172992700729927,0.22335766423357664,0.18284671532846716,0.1645985401459854,0.19671532846715328,0.16715328467153284,0.16167883211678832,0.12372262773722627,0.16569343065693432,0.23175182481751824,0.17153284671532848,0.1854014598540146,0.16021897810218977,0.16715328467153284,0.1686131386861314,0.1686131386861314,0.17007299270072992,0.1686131386861314,0.3416058394160584,0.32335766423357665,0.2218978102189781,0.34306569343065696,0.31897810218978107,0.21350364963503649,0.0,0.45255474452554745,0.42700729927007297,0.4233576642335766,0.24306569343065693,0.36496350364963503,0.29671532846715326,0.40875912408759124,0.30364963503649633,0.2587591240875913,0.3905109489051095,0.3759124087591241,0.26277372262773724,0.283941605839416,0.26277372262773724,0.2755474452554745,0.22627737226277372,0.3135036496350365,0.27116788321167884,0.19671532846715328,0.1897810218978102,0.15875912408759124,0.2051094890510949,0.2051094890510949,0.2923357664233576,0.17445255474452553,0.16021897810218977,0.23065693430656936,0.16313868613138688,0.2248175182481752,0.25291970802919705,0.23905109489051096,0.20364963503649633,0.19525547445255476,0.20656934306569344,0.17007299270072992,0.18832116788321168,0.19671532846715328,0.24744525547445254,0.2656934306569343,0.20109489051094892,0.21094890510948905,0.16569343065693432,0.21642335766423357,0.23905109489051096,0.24051094890510952,0.22773722627737225,0.21788321167883212,0.30364963503649633,0.23321167883211677,0.2051094890510949,0.2503649635036496,0.2514598540145986,0.23321167883211677,0.23613138686131388,0.2503649635036496,0.22335766423357664,0.23905109489051096,0.21642335766423357,0.23905109489051096,0.25583941605839416,0.2051094890510949,0.22335766423357664,0.2218978102189781,0.24598540145985404,0.2416058394160584,0.20802919708029197,0.23065693430656936,0.23759124087591238
ABC2a-F8FLY7,0.21934306569343065,0.24598540145985404,0.16167883211678832,0.17007299270072992,0.21094890510948905,0.19525547445255476,0.19525547445255476,0.2218978102189781,0.2697080291970803,0.1981751824817518,0.11678832116788321,0.2291970802919708,0.18832116788321168,0.14890510948905109,0.15729927007299271,0.1927007299270073,0.18284671532846716,0.20109489051094892,0.16569343065693432,0.16569343065693432,0.18394160583941604,0.2248175182481752,0.17554744525547447,0.1645985401459854,0.20364963503649633,0.3456204379562044,0.34306569343065696,0.22773722627737225,0.3905109489051095,0.3445255474452555,0.2291970802919708,0.45255474452554745,0.0,0.38686131386861317,0.4051094890510949,0.23613138686131388,0.36277372262773727,0.23175182481751824,0.40145985401459855,0.3302919708029197,0.27116788321167884,0.3759124087591241,0.36496350364963503,0.24598540145985404,0.2656934306569343,0.24598540145985404,0.3529197080291971,0.26423357664233577,0.21094890510948905,0.27116788321167884,0.17992700729927005,0.17554744525547447,0.21788321167883212,0.2291970802919708,0.20364963503649633,0.27956204379562044,0.1686131386861314,0.1897810218978102,0.16569343065693432,0.15328467153284672,0.16569343065693432,0.19671532846715328,0.22773722627737225,0.23065693430656936,0.18284671532846716,0.20255474452554745,0.17007299270072992,0.17846715328467153,0.15036496350364964,0.20656934306569344,0.2051094890510949,0.16021897810218977,0.17445255474452553,0.1937956204379562,0.20656934306569344,0.29927007299270075,0.23759124087591238,0.22335766423357664,0.19671532846715328,0.24890510948905112,0.2740875912408759,0.1645985401459854,0.2514598540145986,0.24744525547445254,0.26131386861313866,0.24744525547445254,0.2598540145985402,0.23759124087591238,0.23905109489051096,0.2051094890510949,0.23321167883211677,0.22335766423357664,0.2248175182481752,0.23613138686131388,0.24452554744525548,0.24306569343065693,0.25437956204379564,0.2503649635036496,0.20109489051094892,0.27956204379562044
ABC2a-J8ABC0,0.2598540145985402,0.24051094890510952,0.2208029197080292,0.19525547445255476,0.30510948905109486,0.2218978102189781,0.2572992700729927,0.21496350364963504,0.24051094890510952,0.1854014598540146,0.19671532846715328,0.29781021897810217,0.21094890510948905,0.2248175182481752,0.16021897810218977,0.20364963503649633,0.2291970802919708,0.2124087591240876,0.21934306569343065,0.25291970802919705,0.25583941605839416,0.17992700729927005,0.24890510948905112,0.1897810218978102,0.18394160583941604,0.35839416058394163,0.277007299270073,0.20364963503649633,0.44525547445255476,0.39416058394160586,0.16569343065693432,0.42700729927007297,0.38686131386861317,0.0,0.3686131386861314,0.1981751824817518,0.40875912408759124,0.24452554744525548,0.41605839416058393,0.39416058394160586,0.26277372262773724,0.7956204379562044,0.36496350364963503,0.28102189781021897,0.25583941605839416,0.28102189781021897,0.38321167883211676,0.30510948905109486,0.2656934306569343,0.22773722627737225,0.20109489051094892,0.1897810218978102,0.24452554744525548,0.25437956204379564,0.283941605839416,0.3091240875912409,0.24051094890510952,0.23175182481751824,0.18138686131386864,0.2094890510948905,0.21350364963503649,0.1937956204379562,0.24598540145985404,0.27116788321167884,0.20255474452554745,0.2587591240875913,0.1854014598540146,0.2051094890510949,0.24452554744525548,0.26277372262773724,0.2124087591240876,0.26131386861313866,0.27262773722627737,0.21788321167883212,0.20802919708029197,0.27262773722627737,0.3091240875912409,0.26423357664233577,0.2740875912408759,0.3248175182481752,0.2572992700729927,0.2291970802919708,0.32627737226277376,0.2952554744525548,0.283941605839416,0.28686131386861313,0.3007299270072993,0.28102189781021897,0.2656934306569343,0.2740875912408759,0.27846715328467153,0.28248175182481755,0.24744525547445254,0.28941605839416057,0.23321167883211677,0.2514598540145986,0.26277372262773724,0.3091240875912409,0.2923357664233576,0.2854014598540146
ABC2a-O30385,0.18832116788321168,0.19671532846715328,0.15583941605839416,0.15875912408759124,0.15182481751824817,0.21934306569343065,0.16167883211678832,0.1686131386861314,0.22627737226277372,0.141970802919708,0.1208029197080292,0.19124087591240876,0.1854014598540146,0.1645985401459854,0.11678832116788321,0.17445255474452553,0.18284671532846716,0.15583941605839416,0.2208029197080292,0.141970802919708,0.177007299270073,0.15474452554744525,0.17445255474452553,0.13759124087591243,0.17846715328467153,0.3456204379562044,0.27846715328467153,0.15729927007299271,0.34854014598540145,0.3722627737226277,0.15583941605839416,0.4233576642335766,0.4051094890510949,0.3686131386861314,0.0,0.1927007299270073,0.3759124087591241,0.21094890510948905,0.3164233576642336,0.3076642335766423,0.2598540145985402,0.35000000000000003,0.35000000000000003,0.24744525547445254,0.23065693430656936,0.24744525547445254,0.3076642335766423,0.2094890510948905,0.2937956204379562,0.25583941605839416,0.16313868613138688,0.21094890510948905,0.2094890510948905,0.21642335766423357,0.20255474452554745,0.27116788321167884,0.16569343065693432,0.17554744525547447,0.18832116788321168,0.17445255474452553,0.20802919708029197,0.23175182481751824,0.23905109489051096,0.22627737226277372,0.18832116788321168,0.26861313868613135,0.1937956204379562,0.1897810218978102,0.1686131386861314,0.2094890510948905,0.1854014598540146,0.145985401459854,0.177007299270073,0.2208029197080292,0.19963503649635037,0.28102189781021897,0.20364963503649633,0.24452554744525548,0.18138686131386864,0.23759124087591238,0.23175182481751824,0.22335766423357664,0.2514598540145986,0.21350364963503649,0.24306569343065693,0.24598540145985404,0.23065693430656936,0.20802919708029197,0.2587591240875913,0.2094890510948905,0.20802919708029197,0.20255474452554745,0.2572992700729927,0.18284671532846716,0.1981751824817518,0.24890510948905112,0.25291970802919705,0.21350364963503649,0.22627737226277372,0.24890510948905112
ABC2a-P24586,0.177007299270073,0.11386861313868613,0.1364963503649635,0.0,0.09562043795620438,0.13065693430656933,0.13759124087591243,0.10948905109489052,0.13211678832116788,0.1178832116788321,0.0927007299270073,0.15583941605839416,0.11934306569343067,0.11532846715328468,0.0927007299270073,0.0927007299270073,0.12372262773722627,0.13211678832116788,0.12372262773722627,0.14744525547445256,0.11678832116788321,0.12664233576642336,0.1251824817518248,0.09708029197080292,0.09124087591240876,0.20255474452554745,0.22335766423357664,0.5,0.20364963503649633,0.1897810218978102,0.3302919708029197,0.24306569343065693,0.23613138686131388,0.1981751824817518,0.1927007299270073,0.0,0.22773722627737225,0.3470802919708029,0.24051094890510952,0.1937956204379562,0.3529197080291971,0.20656934306569344,0.2248175182481752,0.38321167883211676,0.3978102189781022,0.38321167883211676,0.21642335766423357,0.36496350364963503,0.1927007299270073,0.3613138686131387,0.09562043795620438,0.10401459854014598,0.13065693430656933,0.09416058394160584,0.08978102189781022,0.15729927007299271,0.0927007299270073,0.14744525547445256,0.11678832116788321,0.08722627737226277,0.11386861313868613,0.15729927007299271,0.14489051094890512,0.10802919708029197,0.1010948905109489,0.1208029197080292,0.1208029197080292,0.12664233576642336,0.0927007299270073,0.15474452554744525,0.11094890510948904,0.08284671532846716,0.09708029197080292,0.13211678832116788,0.13065693430656933,0.16313868613138688,0.17007299270072992,0.1291970802919708,0.15583941605839416,0.141970802919708,0.18138686131386864,0.15036496350364964,0.145985401459854,0.15328467153284672,0.12773722627737227,0.16715328467153284,0.15583941605839416,0.13759124087591243,0.12773722627737227,0.145985401459854,0.15328467153284672,0.15182481751824817,0.13357664233576644,0.16167883211678832,0.141970802919708,0.14890510948905109,0.14744525547445256,0.15583941605839416,0.14890510948905109,0.18394160583941604
ABC2a-P42332,0.24890510948905112,0.20656934306569344,0.20255474452554745,0.16167883211678832,0.19124087591240876,0.2051094890510949,0.2208029197080292,0.18686131386861315,0.22773722627737225,0.19124087591240876,0.14489051094890512,0.23065693430656936,0.17992700729927005,0.19963503649635037,0.13503649635036497,0.20255474452554745,0.18832116788321168,0.16167883211678832,0.21094890510948905,0.1897810218978102,0.18394160583941604,0.2208029197080292,0.1937956204379562,0.13905109489051096,0.17554744525547447,0.3248175182481752,0.2854014598540146,0.20255474452554745,0.44525547445255476,0.40875912408759124,0.1897810218978102,0.36496350364963503,0.36277372262773727,0.40875912408759124,0.3759124087591241,0.22773722627737225,0.0,0.24890510948905112,0.3722627737226277,0.3456204379562044,0.30656934306569344,0.3905109489051095,0.4927007299270073,0.27956204379562044,0.2587591240875913,0.27956204379562044,0.3445255474452555,0.283941605839416,0.23321167883211677,0.23905109489051096,0.1291970802919708,0.172992700729927,0.1686131386861314,0.19124087591240876,0.18832116788321168,0.1854014598540146,0.16569343065693432,0.1897810218978102,0.19124087591240876,0.15328467153284672,0.172992700729927,0.18284671532846716,0.1686131386861314,0.19525547445255476,0.16569343065693432,0.21788321167883212,0.16569343065693432,0.16021897810218977,0.15474452554744525,0.16313868613138688,0.20255474452554745,0.16313868613138688,0.18394160583941604,0.0,0.15036496350364964,0.28102189781021897,0.30364963503649633,0.2248175182481752,0.2218978102189781,0.2248175182481752,0.23759124087591238,0.22773722627737225,0.2656934306569343,0.26861313868613135,0.24306569343065693,0.23175182481751824,0.22627737226277372,0.24598540145985404,0.2697080291970803,0.2124087591240876,0.29781021897810217,0.23321167883211677,0.2218978102189781,0.26423357664233577,0.20802919708029197,0.26423357664233577,0.2514598540145986,0.21350364963503649,0.29087591240875915,0.22773722627737225
ABC2a-P42954,0.20364963503649633,0.16167883211678832,0.15729927007299271,0.13211678832116788,0.14489051094890512,0.1208029197080292,0.16313868613138688,0.0,0.19525547445255476,0.15036496350364964,0.14051094890510948,0.1937956204379562,0.1178832116788321,0.16715328467153284,0.11934306569343067,0.14343065693430657,0.14744525547445256,0.1178832116788321,0.17846715328467153,0.13759124087591243,0.18394160583941604,0.14343065693430657,0.16715328467153284,0.09562043795620438,0.15036496350364964,0.24890510948905112,0.23467153284671532,0.38686131386861317,0.2094890510948905,0.20109489051094892,0.5656934306569343,0.29671532846715326,0.23175182481751824,0.24452554744525548,0.21094890510948905,0.3470802919708029,0.24890510948905112,0.0,0.2755474452554745,0.26277372262773724,0.4708029197080292,0.2416058394160584,0.2587591240875913,0.4635036496350365,0.4562043795620438,0.4635036496350365,0.2697080291970803,0.42700729927007297,0.23065693430656936,0.4854014598540146,0.07153284671532847,0.11094890510948904,0.1124087591240876,0.072992700729927,0.10255474452554746,0.16021897810218977,0.11386861313868613,0.1178832116788321,0.16569343065693432,0.09124087591240876,0.10802919708029197,0.09963503649635037,0.11386861313868613,0.09708029197080292,0.1291970802919708,0.14343065693430657,0.145985401459854,0.13211678832116788,0.10948905109489052,0.15036496350364964,0.1178832116788321,0.1208029197080292,0.10693430656934307,0.1291970802919708,0.11678832116788321,0.172992700729927,0.2124087591240876,0.13065693430656933,0.16715328467153284,0.1178832116788321,0.16313868613138688,0.18138686131386864,0.19671532846715328,0.172992700729927,0.15328467153284672,0.1981751824817518,0.17153284671532848,0.17153284671532848,0.19671532846715328,0.16167883211678832,0.141970802919708,0.1897810218978102,0.14051094890510948,0.1854014598540146,0.20255474452554745,0.2051094890510949,0.14890510948905109,0.17153284671532848,0.1854014598540146,0.14051094890510948
